eventName,year,finishPlace,adjustedTime,lane,screenFile,seed,boatLabel,adjustedTimeString,boatId,handicap,penalty,adjustedTimeDelta,rawTimeDelta,adjustedTimePercent,rawTimePercent,laneLong,penaltyCode,boatStatus,rawTimeString,handicapString,penaltyString,adjustedTimeDeltaString,rawTimeDeltaString,avg_age,adjustedTimePercentString,rawTimePercentString,photoId,composite,longName,displayNum,altTitle,sp1Delta,sp2Delta,sp3Delta,dtUpdated,sp1Label,sp2Label,sp3Label,sp4Label,distanceRowed,distanceDelta,distancePercent,detailsUrl,orderOfFinishPlace,sp4RawTime,sp1RawTime,sp1RawTimeString,sp1Location,sp1Distance,sp2RawTime,sp2RawTimeString,sp2Location,sp2Distance,sp3RawTime,sp3RawTimeString,sp3Location,sp3Distance,sp4RawTimeString,sp4Location,sp4Distance,orgCount,sp1Split,sp1Place,sp2Split,sp2Place,sp3Split,sp3Place,sp4Split,sp1SplitPlace,sp2SplitPlace,sp3SplitPlace,sp4SplitPlace,sp1SplitTimeString,sp2SplitTimeString,sp3SplitTimeString,sp4SplitTimeString,sp1MarginString,sp2MarginString,sp3MarginString,avgAge,orgName,marginComment,comment,divisionTitle
Men's Club Eights,2013,3,891594,4,2316_1495480215716.png,A,A. Greene,14:51.594,7417,0,0,24820,24820,0.0286,0.0286,4,,,14:51.594,0.00,,0:24.820,0:24.820,19,2.86,2.86,0,,Northeastern University,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,3rd,891594,199051,3:19.051,1,0,482658,8:02.658,2,0,732732,12:12.732,3,0,14:51.594,4,0,1,199051,3,283607,4,250074,3,158862,0,0,0,0,3:19.051,4:43.607,4:10.074,2:38.862,,,,19,Northeastern University,,,
Men's Club Eights,2013,4,892304,5,172_1211369665746.png,A,B. lynton,14:52.304,4973,0,0,25530,25530,0.0295,0.0295,5,,,14:52.304,0.00,,0:25.530,0:25.530,21,2.95,2.95,0,,Harvard U,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,4th,892304,202941,3:22.941,1,0,488711,8:08.711,2,0,742449,12:22.449,3,0,14:52.304,4,0,1,202941,7,285770,7,253738,5,149855,0,0,0,0,3:22.941,4:45.770,4:13.738,2:29.855,,,,21,Harvard U,,,
Men's Club Eights,2013,5,892404,25,59_1211513070024.png,A,H. McDonald,14:52.404,5733,0,0,25630,25630,0.0296,0.0296,25,,,14:52.404,0.00,,0:25.630,0:25.630,20,2.96,2.96,0,,Naval Academy,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,5th,892404,200403,3:20.403,1,0,484008,8:04.008,2,0,736161,12:16.161,3,0,14:52.404,4,0,1,200403,4,283605,3,252153,4,156243,0,0,0,0,3:20.403,4:43.605,4:12.153,2:36.243,,,,20,Naval Academy,,,
Men's Club Eights,2013,6,904639,13,1071_1317959541281.png,A,J. Traub,15:04.639,7147,0,0,37870,37870,0.0437,0.0437,13,,,15:04.639,0.00,,0:37.870,0:37.870,20,4.37,4.37,0,,Holy Cross,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,6th,904639,202559,3:22.559,1,0,487311,8:07.311,2,0,745239,12:25.239,3,0,15:04.639,4,0,1,202559,6,284752,5,257928,7,159400,0,0,0,0,3:22.559,4:44.752,4:17.928,2:39.400,,,,20,Holy Cross,,,
Men's Club Eights,2013,7,908075,6,78_1211367876374.png,B,M. Kapp,15:08.075,7383,0,0,41310,41310,0.0477,0.0477,6,,,15:08.075,0.00,,0:41.310,0:41.310,18,4.77,4.77,0,,BU Men,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,7th,908075,206860,3:26.860,1,0,495591,8:15.591,2,0,753444,12:33.444,3,0,15:08.075,4,0,1,206860,10,288731,9,257853,6,154631,0,0,0,0,3:26.860,4:48.731,4:17.853,2:34.631,,,,18,BU Men,,,
Men's Club Eights,2013,8,909090,35,606_1211513372867.png,A,J. McLaughlin,15:09.090,4393,0,0,42320,42320,0.0488,0.0488,35,,,15:09.090,0.00,,0:42.320,0:42.320,29,4.88,4.88,0,,Union,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,8th,909090,202269,3:22.269,1,0,489905,8:09.905,2,0,0,,3,0,15:09.090,4,0,1,202269,5,287636,8,0,0,0,0,0,0,0,3:22.269,4:47.636,,,,,,29,Union,,,
Men's Club Eights,2013,9,914364,26,358_1211510115181.png,A,T. Cotreau,15:14.364,5295,0,0,47590,47590,0.0549,0.0549,26,,,15:14.364,0.00,,0:47.590,0:47.590,26,5.49,5.49,0,,Merrimac,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,9th,914364,204213,3:24.213,1,0,494337,8:14.337,2,0,755533,12:35.533,3,0,15:14.364,4,0,1,204213,8,290124,11,261196,9,158831,0,0,0,0,3:24.213,4:50.124,4:21.196,2:38.831,,,,26,Merrimac,,,
Men's Club Eights,2013,10,915146,2,177_1211370586294.png,A,H. Bird,15:15.146,6559,0,0,48380,48380,0.0558,0.0558,2,,,15:15.146,0.00,,0:48.380,0:48.380,19,5.58,5.58,0,,Yale,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,10th,915146,205858,3:25.858,1,0,490827,8:10.827,2,0,751167,12:31.167,3,0,15:15.146,4,0,1,205858,9,284969,6,260340,8,163979,0,0,0,0,3:25.858,4:44.969,4:20.340,2:43.979,,,,19,Yale,,,
Men's Club Eights,2013,11,916589,15,78_1211367876374.png,C,D. Miller,15:16.589,7385,0,0,49820,49820,0.0575,0.0575,15,,,15:16.589,0.00,,0:49.820,0:49.820,20,5.75,5.75,0,,BU Men,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,11th,916589,207474,3:27.474,1,0,497605,8:17.605,2,0,760251,12:40.251,3,0,15:16.589,4,0,1,207474,11,290131,12,262646,10,156338,0,0,0,0,3:27.474,4:50.131,4:22.646,2:36.338,,,,20,BU Men,,,
Men's Club Eights,2013,12,916804,39,4812_1338581261082.png,A,F. Michielse,15:16.804,6415,0,0,50030,50030,0.0577,0.0577,39,,,15:16.804,0.00,,0:50.030,0:50.030,21,5.77,5.77,0,,Erasmus,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,12th,916804,207708,3:27.708,1,0,496836,8:16.836,2,0,0,,3,0,15:16.804,4,0,1,207708,12,289128,10,0,0,0,0,0,0,0,3:27.708,4:49.128,,,,,,21,Erasmus,,,
Men's Club Eights,2013,13,923770,29,1383_1317474607603.png,A,A. Smedsrud,15:23.770,7087,0,0,57000,57000,0.0658,0.0658,29,,,15:23.770,0.00,,0:57.000,0:57.000,20,6.58,6.58,0,,Columbia University,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,13th,923770,212993,3:32.993,1,0,509241,8:29.241,2,0,0,,3,0,15:23.770,4,0,1,212993,19,296248,18,0,0,0,0,0,0,0,3:32.993,4:56.248,,,,,,20,Columbia University,,,
Men's Club Eights,2013,14,924871,42,2316_1495480215716.png,B,M. Kuczmarski,15:24.871,8801,0,0,58100,58100,0.067,0.067,42,,,15:24.871,0.00,,0:58.100,0:58.100,19,6.70,6.70,0,,Northeastern University,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,14th,924871,208581,3:28.581,1,0,499036,8:19.036,2,0,0,,3,0,15:24.871,4,0,1,208581,13,290455,13,0,0,0,0,0,0,0,3:28.581,4:50.455,,,,,,19,Northeastern University,,,
Men's Club Eights,2013,15,927373,37,2764_1254849293960.png,A,T. Nelissen,15:27.373,6861,0,0,60600,60600,0.0699,0.0699,37,,,15:27.373,0.00,,1:00.600,1:00.600,22,6.99,6.99,0,,A.S.R. Nereus,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,15th,927373,214009,3:34.009,1,0,511083,8:31.083,2,0,0,,3,0,15:27.373,4,0,1,214009,21,297074,20,0,0,0,0,0,0,0,3:34.009,4:57.074,,,,,,22,A.S.R. Nereus,,,
Men's Club Eights,2013,16,931932,12,4797_1338569466223.png,A,S. Medcalf,15:31.932,6355,0,0,65160,65160,0.0752,0.0752,12,,,15:31.932,0.00,,1:05.160,1:05.160,24,7.52,7.52,0,,Brown Alumni,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,16th,931932,210918,3:30.918,1,0,505286,8:25.286,2,0,770801,12:50.801,3,0,15:31.932,4,0,1,210918,15,294368,15,265515,12,161131,0,0,0,0,3:30.918,4:54.368,4:25.515,2:41.131,,,,24,Brown Alumni,,,
Men's Club Eights,2013,17,934541,10,3810_1294536319541.png,A,T. Arvin,15:34.541,6569,0,0,67770,67770,0.0782,0.0782,10,,,15:34.541,0.00,,1:07.770,1:07.770,19,7.82,7.82,0,,GMU Crew,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,17th,934541,213186,3:33.186,1,0,508516,8:28.516,2,0,775030,12:55.030,3,0,15:34.541,4,0,1,213186,20,295330,17,266514,13,159511,0,0,0,0,3:33.186,4:55.330,4:26.514,2:39.511,,,,19,GMU Crew,,,
Men's Club Eights,2013,18,936721,9,172_1211369665746.png,B,E. Ritschard,15:36.721,4975,0,0,69950,69950,0.0807,0.0807,9,,,15:36.721,0.00,,1:09.950,1:09.950,19,8.07,8.07,0,,Harvard U,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,18th,936721,210531,3:30.531,1,0,507179,8:27.179,2,0,772168,12:52.168,3,0,15:36.721,4,0,1,210531,14,296648,19,264989,11,164553,0,0,0,0,3:30.531,4:56.648,4:24.989,2:44.553,,,,19,Harvard U,,,
Men's Club Eights,2013,19,943518,14,1107_1211368039962.png,A,R. Thompson,15:43.518,7535,0,0,76750,76750,0.0885,0.0885,14,,,15:43.518,0.00,,1:16.750,1:16.750,19,8.85,8.85,0,,Bucknell,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,19th,943518,211974,3:31.974,1,0,504450,8:24.450,2,0,776151,12:56.151,3,0,15:43.518,4,0,1,211974,16,292476,14,271701,15,167367,0,0,0,0,3:31.974,4:52.476,4:31.701,2:47.367,,,,19,Bucknell,,,
Men's Club Eights,2013,20,946147,31,263_1212532465016.png,A,N. Kelly,15:46.147,4787,0,0,79380,79380,0.0916,0.0916,31,,,15:46.147,0.00,,1:19.380,1:19.380,29,9.16,9.16,0,,Maritime Rowing Club,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,20th,946147,219884,3:39.884,1,0,517606,8:37.606,2,0,0,,3,0,15:46.147,4,0,1,219884,30,297722,21,0,0,0,0,0,0,0,3:39.884,4:57.722,,,,,,29,Maritime Rowing Club,,,
Men's Club Eights,2013,21,946972,46,279_1211427642464.png,A,J. Meier,15:46.972,6839,0,0,80200,80200,0.0925,0.0925,46,,,15:46.972,0.00,,1:20.200,1:20.200,26,9.25,9.25,0,,Riverside,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,21st,946972,212398,3:32.398,1,0,512016,8:32.016,2,0,0,,3,0,15:46.972,4,0,1,212398,17,299618,23,0,0,0,0,0,0,0,3:32.398,4:59.618,,,,,,26,Riverside,,,
Men's Club Eights,2013,22,949247,43,665_1211370631096.png,A,K. Cole,15:49.247,5649,0,0,82480,82480,0.0952,0.0952,43,,,15:49.247,0.00,,1:22.480,1:22.480,20,9.52,9.52,0,,WPI,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,22nd,949247,218556,3:38.556,1,0,513254,8:33.254,2,0,0,,3,0,15:49.247,4,0,1,218556,28,294698,16,0,0,0,0,0,0,0,3:38.556,4:54.698,,,,,,20,WPI,,,
Men's Club Eights,2013,23,957510,7,153_1267070876970.png,B,J. Weinstein,15:57.510,4723,0,0,90740,90740,0.1047,0.1047,7,,,15:57.510,0.00,,1:30.740,1:30.740,19,10.47,10.47,0,,Brown,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,23rd,957510,219792,3:39.792,1,0,519187,8:39.187,2,0,792255,13:12.255,3,0,15:57.510,4,0,1,219792,29,299395,22,273068,16,165255,0,0,0,0,3:39.792,4:59.395,4:33.068,2:45.255,,,,19,Brown,,,
Men's Club Eights,2013,24,959628,28,1071_1317959541281.png,B,R. Hallisey,15:59.628,7161,0,0,92860,92860,0.1071,0.1071,28,,,15:59.628,0.00,,1:32.860,1:32.860,19,10.71,10.71,0,,Holy Cross,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,24th,959628,215847,3:35.847,1,0,517557,8:37.557,2,0,791781,13:11.781,3,0,15:59.628,4,0,1,215847,23,301710,24,274224,17,167847,0,0,0,0,3:35.847,5:01.710,4:34.224,2:47.847,,,,19,Holy Cross,,,
Men's Club Eights,2013,25,963889,19,4805_1338579971374.png,A,C. Helmstetter,16:03.889,5559,0,0,97120,97120,0.112,0.112,19,,,16:03.889,0.00,,1:37.120,1:37.120,24,11.20,11.20,0,,George Wash RA,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,25th,963889,218034,3:38.034,1,0,523129,8:43.129,2,0,798962,13:18.962,3,0,16:03.889,4,0,1,218034,26,305095,27,275833,19,164927,0,0,0,0,3:38.034,5:05.095,4:35.833,2:44.927,,,,24,George Wash RA,,,
Men's Club Eights,2013,26,965279,8,405_1340136607679.png,A,S. Ahmad,16:05.279,8289,0,0,98510,98510,0.1137,0.1137,8,,,16:05.279,0.00,,1:38.510,1:38.510,31,11.37,11.37,0,,Fat Cat,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,26th,965279,212910,3:32.910,1,0,521872,8:41.872,2,0,793263,13:13.263,3,0,16:05.279,4,0,1,212910,18,308962,34,271391,14,172016,0,0,0,0,3:32.910,5:08.962,4:31.391,2:52.016,,,,31,Fat Cat,,,
Men's Club Eights,2013,27,968285,36,259_1213390345860.png,A,J. Bowlby,16:08.285,2389,0,0,101520,101520,0.1171,0.1171,36,,,16:08.285,0.00,,1:41.520,1:41.520,37,11.71,11.71,0,,Three Rivers,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,27th,968285,221975,3:41.975,1,0,525060,8:45.060,2,0,0,,3,0,16:08.285,4,0,1,221975,34,303085,25,0,0,0,0,0,0,0,3:41.975,5:03.085,,,,,,37,Three Rivers,,,
Men's Club Eights,2013,28,968850,11,172_1211369665746.png,C,N. Gavin,16:08.850,4977,0,0,102080,102080,0.1178,0.1178,11,,,16:08.850,0.00,,1:42.080,1:42.080,19,11.78,11.78,0,,Harvard U,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,28th,968850,218236,3:38.236,1,0,524848,8:44.848,2,0,800347,13:20.347,3,0,16:08.850,4,0,1,218236,27,306612,29,275499,18,168503,0,0,0,0,3:38.236,5:06.612,4:35.499,2:48.503,,,,19,Harvard U,,,
Men's Club Eights,2013,29,971586,47,722_1211574109030.png,A,M. Swagler,16:11.586,7957,0,0,104820,104820,0.1209,0.1209,47,,,16:11.586,0.00,,1:44.820,1:44.820,31,12.09,12.09,0,,Potomac,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,29th,971586,221821,3:41.821,1,0,529475,8:49.475,2,0,0,,3,0,16:11.586,4,0,1,221821,33,307654,31,0,0,0,0,0,0,0,3:41.821,5:07.654,,,,,,31,Potomac,,,
Men's Club Eights,2013,30,972659,33,7699_1373865180290.png,A,J. Leveroni,16:12.659,1263,0,0,105890,105890,0.1222,0.1222,33,,,16:12.659,0.00,,1:45.890,1:45.890,25,12.22,12.22,0,,Georgetown,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,30th,972659,217040,3:37.040,1,0,527477,8:47.477,2,0,0,,3,0,16:12.659,4,0,1,217040,24,310437,35,0,0,0,0,0,0,0,3:37.040,5:10.437,,,,,,25,Georgetown,,,
Men's Club Eights,2013,31,975095,40,,A,M. O'Callaghan,16:15.095,6395,0,0,108330,108330,0.125,0.125,40,,,16:15.095,0.00,,1:48.330,1:48.330,38,12.50,12.50,0,,Shannon,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,31st,975095,227156,3:47.156,1,0,535848,8:55.848,2,0,0,,3,0,16:15.095,4,0,1,227156,37,308692,32,0,0,0,0,0,0,0,3:47.156,5:08.692,,,,,,38,Shannon,,,
Men's Club Eights,2013,32,976999,18,1929_1221791515982.png,A,A. Baumgarten,16:16.999,7109,0,0,110230,110230,0.1272,0.1272,18,,,16:16.999,0.00,,1:50.230,1:50.230,19,12.72,12.72,0,,MIT,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,32nd,976999,215077,3:35.077,1,0,521637,8:41.637,2,0,801767,13:21.767,3,0,16:16.999,4,0,1,215077,22,306560,28,280130,21,175232,0,0,0,0,3:35.077,5:06.560,4:40.130,2:55.232,,,,19,MIT,,,
Men's Club Eights,2013,33,981637,17,628_1352230692395.png,A,P. Stroble,16:21.637,5225,0,0,114870,114870,0.1325,0.1325,17,,,16:21.637,0.00,,1:54.870,1:54.870,41,13.25,13.25,0,,Yale Old Fellows,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,33rd,981637,220783,3:40.783,1,0,529696,8:49.696,2,0,807852,13:27.852,3,0,16:21.637,4,0,1,220783,31,308913,33,278156,20,173785,0,0,0,0,3:40.783,5:08.913,4:38.156,2:53.785,,,,41,Yale Old Fellows,,,
Men's Club Eights,2013,34,984543,44,89_1211369292142.png,A,P. Falco,16:24.543,865,0,0,117770,117770,0.1359,0.1359,44,,,16:24.543,0.00,,1:57.770,1:57.770,20,13.59,13.59,0,,Fairfield,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,34th,984543,226933,3:46.933,1,0,533973,8:53.973,2,0,0,,3,0,16:24.543,4,0,1,226933,36,307040,30,0,0,0,0,0,0,0,3:46.933,5:07.040,,,,,,20,Fairfield,,,
Men's Club Eights,2013,35,988816,30,7651_1372363811708.png,A,C. Burns,16:28.816,3775,0,0,122050,122050,0.1408,0.1408,30,,,16:28.816,0.00,,2:02.050,2:02.050,17,14.08,14.08,0,,St. Joe's Prep,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,35th,988816,221730,3:41.730,1,0,535049,8:55.049,2,0,0,,3,0,16:28.816,4,0,1,221730,32,313319,40,0,0,0,0,0,0,0,3:41.730,5:13.319,,,,,,17,St. Joe's Prep,,,
Men's Club Eights,2013,36,990416,34,4797_1338569466223.png,B,J. Donahue,16:30.416,8115,0,0,123650,123650,0.1427,0.1427,34,,,16:30.416,0.00,,2:03.650,2:03.650,24,14.27,14.27,0,,Brown Alumni,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,36th,990416,228234,3:48.234,1,0,539147,8:59.147,2,0,0,,3,0,16:30.416,4,0,1,228234,39,310913,37,0,0,0,0,0,0,0,3:48.234,5:10.913,,,,,,24,Brown Alumni,,,
Men's Club Eights,2013,37,993462,21,162_1211369953066.png,A,A. Erskine,16:33.462,5597,0,0,126690,126690,0.1462,0.1462,21,,,16:33.462,0.00,,2:06.690,2:06.690,20,14.62,14.62,0,,Ithaca,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,37th,993462,230861,3:50.861,1,0,535029,8:55.029,2,0,817352,13:37.352,3,0,16:33.462,4,0,1,230861,42,304168,26,282323,22,176110,0,0,0,0,3:50.861,5:04.168,4:42.323,2:56.110,,,,20,Ithaca,,,
Men's Club Eights,2013,38,993577,22,2121_1211508273494.png,A,C. Wu,16:33.577,8523,0,0,126810,126810,0.1463,0.1463,22,,,16:33.577,0.00,,2:06.810,2:06.810,24,14.63,14.63,0,,King's Crown,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,38th,993577,217585,3:37.585,1,0,529206,8:49.206,2,0,820866,13:40.866,3,0,16:33.577,4,0,1,217585,25,311621,38,291660,25,172711,0,0,0,0,3:37.585,5:11.621,4:51.660,2:52.711,,,,24,King's Crown,,,
Men's Club Eights,2013,39,997195,16,109_1211367807653.png,A,T. O'Boyle,16:37.195,5585,0,0,130430,130430,0.1505,0.1505,16,,,16:37.195,0.00,,2:10.430,2:10.430,18,15.05,15.05,0,,Boston College,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,39th,997195,227326,3:47.326,1,0,540254,9:00.254,2,0,824499,13:44.499,3,0,16:37.195,4,0,1,227326,38,312928,39,284245,23,172696,0,0,0,0,3:47.326,5:12.928,4:44.245,2:52.696,,,,18,Boston College,,,
Men's Club Eights,2013,40,999167,23,1061_1253839909229.png,A,P. Breshnahan,16:39.167,4335,0,0,132400,132400,0.1528,0.1528,23,,,16:39.167,0.00,,2:12.400,2:12.400,29,15.28,15.28,0,,Lehigh Alumni,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,40th,999167,224069,3:44.069,1,0,543100,9:03.100,2,0,827652,13:47.652,3,0,16:39.167,4,0,1,224069,35,319031,42,284552,24,171515,0,0,0,0,3:44.069,5:19.031,4:44.552,2:51.515,,,,29,Lehigh Alumni,,,
Men's Club Eights,2013,41,1002903,41,1821_1211369645433.png,A,M. Cancre,16:42.903,7003,0,0,136130,136130,0.1571,0.1571,41,,,16:42.903,0.00,,2:16.130,2:16.130,26,15.71,15.71,0,,Harvard Law,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,41st,1002903,230418,3:50.418,1,0,541321,9:01.321,2,0,0,,3,0,16:42.903,4,0,1,230418,40,310903,36,0,0,0,0,0,0,0,3:50.418,5:10.903,,,,,,26,Harvard Law,,,
Men's Club Eights,2013,42,1005275,38,5404_1345878100672.png,A,P. Nettl,16:45.275,5981,0,0,138510,138510,0.1598,0.1598,38,,,16:45.275,0.00,,2:18.510,2:18.510,26,15.98,15.98,0,,Hobart Alum,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,42nd,1005275,230562,3:50.562,1,0,545468,9:05.468,2,0,0,,3,0,16:45.275,4,0,1,230562,41,314906,41,0,0,0,0,0,0,0,3:50.562,5:14.906,,,,,,26,Hobart Alum,,,
Men's Club Eights,2013,43,1024345,27,47_1299336374691.png,A,M. Carenza,17:04.345,5899,0,0,157580,157580,0.1818,0.1818,27,,,17:04.345,0.00,,2:37.580,2:37.580,19,18.18,18.18,0,,UMass - Lowell,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,43rd,1024345,234545,3:54.545,1,0,558514,9:18.514,2,0,0,,3,0,17:04.345,4,0,1,234545,43,323969,44,0,0,0,0,0,0,0,3:54.545,5:23.969,,,,,,19,UMass - Lowell,,,
Men's Club Eights,2013,44,1028914,45,1077_1211427601233.png,A,J. Gordon,17:08.914,7735,0,0,162140,162140,0.1871,0.1871,45,,,17:08.914,0.00,,2:42.140,2:42.140,37,18.71,18.71,0,,Chicago,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,44th,1028914,239742,3:59.742,1,0,560636,9:20.636,2,0,0,,3,0,17:08.914,4,0,1,239742,46,320894,43,0,0,0,0,0,0,0,3:59.742,5:20.894,,,,,,37,Chicago,,,
Men's Club Eights,2013,45,1041191,24,3051_1256857716656.png,A,L. Smith,17:21.191,6013,0,0,174420,174420,0.2012,0.2012,24,,,17:21.191,0.00,,2:54.420,2:54.420,27,20.12,20.12,0,,Delaware - Men,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,45th,1041191,236658,3:56.658,1,0,563438,9:23.438,2,0,860053,14:20.053,3,0,17:21.191,4,0,1,236658,44,326780,45,296615,26,181138,0,0,0,0,3:56.658,5:26.780,4:56.615,3:01.138,,,,27,Delaware - Men,,,
Men's Club Eights,2013,46,1052777,32,1626_1211506644931.png,A,N. Lettenberger,17:32.777,5813,0,0,186010,186010,0.2146,0.2146,32,,,17:32.777,0.00,,3:06.010,3:06.010,24,21.46,21.46,0,,Friends of WPI,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,46th,1052777,236860,3:56.860,1,0,571540,9:31.540,2,0,0,,3,0,17:32.777,4,0,1,236860,45,334680,46,0,0,0,0,0,0,0,3:56.860,5:34.680,,,,,,24,Friends of WPI,,,
Men's Club Eights,2013,47,1551086,20,364_1375215853220.png,A,J. Hudanich,25:51.086,7603,0,75000,684320,609320,0.7895,0.703,20,"7-BR(3), 7-FR, 8-BR, 13-BR(3)",,24:36.086,0.00,1:15.000,11:24.320,10:09.320,46,78.95,70.30,0,,CRI,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,47th,1476086,285964,4:45.964,1,0,711800,11:51.800,2,0,0,,3,0,24:36.086,4,0,1,285964,47,425836,47,0,0,0,0,0,0,0,4:45.964,7:05.836,,,,,,46,CRI,,,
Men's Club Eights,2014,1,875768,3,2316_1495480215716.png,A,B. Luckett,14:35.768,3671,0,0,0,0,0.0,0.0,3,,,14:35.768,0.00,,,,19,,,0,,Northeastern University,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,1st,875768,204438,3:24.438,1,0,477174,7:57.174,2,0,720344,12:00.344,3,0,14:35.768,4,0,1,204438,4,272736,1,243170,1,155424,0,0,0,0,3:24.438,4:32.736,4:03.170,2:35.424,,,,19,Northeastern University,,,
Men's Club Eights,2014,2,880642,1,153_1267070876970.png,A,R. Caputo,14:40.642,2776,0,0,4870,4870,0.0056,0.0056,1,,,14:40.642,0.00,,0:04.870,0:04.870,18,0.56,0.56,0,,Brown,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,2nd,880642,202427,3:22.427,1,0,477006,7:57.006,2,0,724348,12:04.348,3,0,14:40.642,4,0,1,202427,2,274579,2,247342,3,156294,0,0,0,0,3:22.427,4:34.579,4:07.342,2:36.294,,,,18,Brown,,,
Men's Club Eights,2014,3,888910,4,172_1211369665746.png,A,T. Taaffe,14:48.910,3218,0,0,13140,13140,0.015,0.015,4,,,14:48.910,0.00,,0:13.140,0:13.140,18,1.50,1.50,0,,Harvard U,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,3rd,888910,202876,3:22.876,1,0,481514,8:01.514,2,0,730444,12:10.444,3,0,14:48.910,4,0,1,202876,3,278638,3,248930,5,158466,0,0,0,0,3:22.876,4:38.638,4:08.930,2:38.466,,,,18,Harvard U,,,
Men's Club Eights,2014,4,890706,5,59_1211513070024.png,A,J. Schmidt,14:50.706,3497,0,0,14940,14940,0.0171,0.0171,5,,,14:50.706,0.00,,0:14.940,0:14.940,21,1.71,1.71,0,,Naval Academy,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,4th,890706,208478,3:28.478,1,0,487956,8:07.956,2,0,733602,12:13.602,3,0,14:50.706,4,0,1,208478,5,279478,5,245646,2,157104,0,0,0,0,3:28.478,4:39.478,4:05.646,2:37.104,,,,21,Naval Academy,,,
